// interfaces // arguments
// callable statement support ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
// replicate does cascade to uninitialized collections
// prefer re-generation of identity!
// ignore this error for now
// transfer an explicitly defined entity name // handle the lazy attribute
// return the connection
// First, collect all of the select expressions. // NOTE: This must be done *before* invoking setScalarColumnText() because setScalarColumnText() // changes the AST!!!
// TODO : this really needs to be delayed unitl after we definitively know all node types // where this is currently a problem is parameters for which where we cannot unequivocally // resolve an expected type
// iconst_i
// we found it
//TODO: optimize this better!
// it is or was referenced _somewhere_
// Collection of components.
//return classAlias == null ? className : classAlias;
//TODO: code duplication with JoinedSubclassEntityPersister
//need to hydrate it.
// TABLENAME
//null clientLock is remotely possible but will never happen in practice
// add temp entry so that the next step is circular-reference // safe - only needed because some types don't take proper // advantage of two-phase-load (esp. components)
// The current_timestamp is more accurate, but only known to be supported // in SQL Server 7.0 and later (i.e., Sybase not known to support it at all)
// found
//handle a property-ref
// You may still have other ResultSets or update counts left to process here  // but you can't do it now or the ResultSet you just got will be closed
//TODO: this class does too many things! we need a different //kind of path expression parser for each of the diffferent //ways in which path expressions can occur
// Handle collection-fiter compilation. // IMPORTANT NOTE: This is modifying the INPUT (HQL) tree, not the output tree!
// a collection loaded in the current session // can not possibly be the collection belonging // to the entity passed to update()
// Parse the query string into an HQL AST.
// Turn off includeSubclasses on all FromElements.
//note that each iteration of the loop may add new elements
// for convenience to save some lookups
// dirty check against the usual snapshot of the entity
//implicit polymorphism not supported (would need a union)
// *load_1 // each type
// end region to handling exception (BulkAccessorException)
//TODO!
// Generate implicit joins, only if necessary.
// Does the LIMIT clause take a "maximum" row number instead of a total number of returned rows?
//needed for SOAP libraries, etc
// the user specifically supplied update="true", // which constitutes an illegal combo
// Dialect function
// Put the THETA_JOINS node before the HQL condition, after the filters.
// Allows various loaders (ok mainly the QueryLoader :) to check // whether scrolling of their result set should be allowed. // // By default it is allowed.
"//			ps.close(); //just close it; do NOT try to return it to the pool! //NOTE: early exit!"
// todo : potentially look at optimizing these two arrays
// automatically makes a column with the default name if none is specifed by XML
// ldc // field name
// really there are two situations where it should be ok to allow the insertion // into properties defined on a superclass: //      1) union-subclass with an abstract root entity //      2) discrim-subclass // // #1 is handled already because of the fact that // UnionSubclassPersister alreay always returns 0 // for this call... // // we may want to disallow it for discrim-subclass just for // consistency-sake (currently does not work anyway)...
// mappings might contain either the "raw" extends name (in the case of // an entity-name mapping) or a FQN (in the case of a POJO mapping).
// find any entities that are still transient after retry
"//			        ( implied && DotNode.useThetaStyleImplicitJoins ) ) {"
//Sybase BIT type does not support null values
// early exit...
//String[] fk = StringHelper.qualify( "collection_", cp.getKeyColumnNames() );
// Create a new FILTERS node as a parent of all filters
// an uninitialized proxy, noop, don't even need to // return an id, since it is never a save()
"/*public Type[] getSqlResultTypes() {		return sqlResultTypes;	}*/"
// TODO : why aren't these the same?
// TODO: lowercasing done here. Was done "at random" before; maybe not needed at all ?
// disassemble positional parameters
// construct the cache
//will be ignored, using the existing Entry instead
// For an explicit many-to-many relationship, add a second join from the intermediate  // (many-to-many) table to the destination table.  Also, make sure that the from element's  // idea of the destination is the destination table.
// we will need to remove ye olde entries
/////////////////////////////////////////////////////////////////////// // TODO : look at perhaps caching this...
//NOTE: unlike all other Loaders, this one is NOT //      multithreaded, or cacheable!!
// substitutes into values by side-effect
//now render the select clause
//path expression
//add the restriction to the outer select
// otherwise:
//always do an INSERT, and let it fail by constraint violation
//TODO: this dependency is kinda Bad
// We should use the _current_ object state (ie. after any updates that occurred during flush)
//chop the last union (all)
//woops we got an instance of another class hierarchy branch
// we represent a naked (simple) prop-ref
// aload 4 // load the raw bean
// Case 2: The current token is after FROM and before '.'.
// Schedule updates to collections:
// we are the LHS of the DOT representing a naked comp-prop-ref
//MULTITABLES
//TODO: proxies!
//TODO: the i==entitySpan-1 bit depends upon subclass implementation (very bad)
//readResolveObject
// add normal properties
// now update all changed or added rows fks
// otherwise, recurse
// getfield // get field "$JAVASSIST_CALLBACK" defined already
// select the correct row by either pk or rowid
// TODO: this is very suboptimal for some subclasses (namely components), // since it does not take advantage of two-phase-load
//TODO: validate existing of property with the chosen name. (secondpass )
// The keyword used to insert a row without specifying // any column values
// switch
//disable a join back to this same association
//reset the version
//do nothing - we only need to notify the cache...
// A collection of entities...
// otherwise, just dump it
//pre H3.2 behavior: super.getReturnType(ct, m);
// table support ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
// treat it as a classname
//TODO: get SQL rendering out of this package!
//we can reuse it for each row
// MUTABLE
// an "embedded" component (composite ids and unique) // note that this does not handle nested components
// The 'from element' that the property is in.
// Render the SQL query
// Does the LIMIT clause come at the start of the SELECT statement, rather than at the end?
// get meta's from // <joined-subclass>
// aliases named identifier ( alias.idname )
// The keyword used to specify a nullable column.
// handle trace logging ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
// TODO : temporary initial step towards HHH-1907
// release the jdk internal caches everytime to ensure this // plays nicely with destroyable class-loaders
// schedule the update // note that we intentionally do _not_ pass in currentPersistentState!
// We could register the session against the transaction even though it is // not started, but we'd have no guarentee of ever getting the map // entries cleaned up (aside from spawning threads).
// Otherwise, it's a literal.
// Original Dialect.java returns " for update";
// note: performExecutions() clears all collectionXxxxtion  // collections (the collection actions) in the session
//cannot occur
// no-op. We don't own the cache so we shouldn't stop it.
// some collections are not lazy:
//pad with nulls from the current last element up to the new index
// should indicate that we are processing an INSERT/UPDATE/DELETE // query with a subquery implied via a collection property // function. Here, we need to use the table name itself as the // qualification alias. // TODO : verify this works for all databases... // TODO : is this also the case in non-"indexed" scenarios?
//Force a substitution!
// inject the WHERE after the parent
//default pool size 20
// skip this check for composite-ids relating to dom4j entity-mode; // alternatively, we could add a check to make sure the incoming id value is // an instance of Element...
//WHERE STRING
"// nothing to do		"
// putfield
// we can't batch joined inserts, *especially* not if it is an identity insert; // nor can we batch statements where the expectation is based on an output param
// inner joins can be abbreviated to 'join'
// If this is an implied join in a FROM clause, then use ANSI-style joining, and set the // flag on the FromElement that indicates that it was implied in the FROM clause itself.
// ... and the expected token type was an identifier, then:
// Forcefully remove leading ands from where fragments; the grammar will // handle adding them
//let's assume that there is only one lazy fetch group, for now!
// features which change between 8i, 9i, and 10g ~~~~~~~~~~~~~~~~~~~~~~~~~~
// Look up class name using the first identifier in the path.
// create a new collection wrapper, to be initialized later
// handle orphaned entities!!
"// seems to not really... //	public boolean supportsRowValueConstructorSyntax() { //		return true; //	}"
//hum ... should we cascade anyway? throw an exception? fine like it is?
// the element has been removed from the set
// the "root from-element" in correlated subqueries do need this piece
// return new uninitialized proxy
//TODO: eventually put this back in, once we think all is fixed //Object otherAlias = columnsUnique.put(qualifiedColumn, columnAlias);
// get the elements back into the target making sure to handle dirty flag
// IMPORT
//before cascade!
// if its an uninitialized proxy it can't be transient
//note: updates to joined tables can't be batched...
/* current stack len = 0 */
// invokeinterface
"// here, we have two possibilities: // 		1) the property-name matches the explicitly identifier property name //		2) the property-name matches the implicit 'id' property name"
//skip the driving table
//take note when this is a boolean expression
//note that this method could easily be moved up to BasicEntityPersister, //if we ever needed to reuse it from other subclasses
// State ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
"//		String provider = properties.getProperty( Environment.BYTECODE_PROVIDER ); //		log.info( ""Bytecode provider name : "" + provider ); //		BytecodeProvider bytecodeProvider = buildBytecodeProvider( provider ); //		settings.setBytecodeProvider( bytecodeProvider );"
//by requiring <, we rely on lock timeout in the case of an unsuccessful update!
// Informix doesn't have a bit type
// the root of the incoming property path matched one // of the embedded composite identifier properties
// load()/get() operations ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
// conceivable that the dialect ctor could throw HibernateExceptions, so don't re-wrap
// Now, process the returns
// don't even bother trying to read any further
//JNDI + Serialization:
// Don't hold the JBC node lock throughout the tx, as that // prevents updates // Add a zero (or low) timeout option so we don't block // waiting for tx's that did a put to commit
// state ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
// if either its role changed,
// TODO: not visible to the user!
//check if the detached object being merged is the parent
//index += getPropertyColumnSpan( i ); //TODO:  this is kinda slow...
// remove all collections for the entity from the session-level cache
// here, we work under the following assumptions: //      ------------ valid cases -------------------------------------- //      1) datetime + {something other than datetime} : always results //              in a datetime ( db will catch invalid conversions ) //      2) datetime - datetime : always results in a DOUBLE //      3) datetime - {something other than datetime} : always results //              in a datetime ( db will catch invalid conversions ) //      ------------ invalid cases ------------------------------------ //      4) datetime + datetime //      5) {something other than datetime} - datetime //      6) datetime * {any type} //      7) datetime / {any type} //      8) {any type} / datetime // doing so allows us to properly handle parameters as either the left // or right side here in the majority of cases
//even on inverse="true"
// just decrement the lock, don't recache // (we don't know which transaction won)
// merge() operations ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
//do we even really need this? the update will fail anyway....
// Does this dialect support FOR UPDATE OF, allowing particular rows to be locked?
//delete all the deleted entries
// includes last '.'
// Now update only the tables with dirty properties (and the table with the version number)
// we have not yet hit the last result...
// sequentially read the result set in reverse until we recognize // a change in the key value.  At that point, we are pointed at // the last physical sequential row for the logical row in which // we are interested in processing
// Collection 'property function'
//TODO: better to pass the id in as an argument?
// Configured using the JAXP Configurator
// putfield // new value of the field
//q.addCollection(collectionName, collectionRole);
// the map of batch numbers to EntityInsertAction lists
// SEQUENCE support ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
// since this entity will now be processed in the latest possible batch, // we can be assured that it will come after all other associations, // there's not need to continue checking.
// todo : look at optimizing these...
// TODO : would be great to have a Mapping#hasNonIdentifierPropertyNamedId method // I don't believe that Mapping#getReferencedPropertyType accounts for the identifier property; so // if it returns for a property named 'id', then we should have a non-id field named id
// give the Interceptor a chance to process property values, if the properties // were modified by the Interceptor, we need to set them back to the object
// If this from element is a collection and the path is a collection property (maxIndex, etc.) then // generate a sub-query.
// let this take precedence if defined, since it works for // assigned identifiers
//Generators:
"// overriding inherited meta attribute. HBX-621 & HBX-793			"
